LineId,Level,Component,PID,Content,EventId,EventTemplate,Datetime
1562,combo,ftpd,25643.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-18 03:26:49
1563,combo,ftpd,25644.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-18 03:26:49
1564,combo,ftpd,25645.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-18 03:26:49
1565,combo,ftpd,25642.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-18 03:26:49
1566,combo,ftpd,25646.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-18 03:26:49
1567,combo,ftpd,25648.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-18 03:26:49
1568,combo,ftpd,25647.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-18 03:26:49
1569,combo,su(pam_unix),26046.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-18 04:03:24
1570,combo,su(pam_unix),26046.0,session closed for user cyrus,E101,session closed for user <*>,2024-07-18 04:03:24
1571,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2024-07-18 04:03:25
1572,combo,su(pam_unix),27272.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-18 04:09:29
1573,combo,su(pam_unix),27272.0,session closed for user news,E101,session closed for user <*>,2024-07-18 04:09:30
1574,combo,sshd(pam_unix),28975.0,check pass; user unknown,E27,check pass; user unknown,2024-07-18 23:01:25
1575,combo,sshd(pam_unix),28975.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-18 23:01:25
1576,combo,sshd(pam_unix),28977.0,check pass; user unknown,E27,check pass; user unknown,2024-07-18 23:01:25
1577,combo,sshd(pam_unix),28977.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-18 23:01:25
1578,combo,sshd(pam_unix),28980.0,check pass; user unknown,E27,check pass; user unknown,2024-07-18 23:01:25
1579,combo,sshd(pam_unix),28980.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-18 23:01:25
1580,combo,sshd(pam_unix),28978.0,check pass; user unknown,E27,check pass; user unknown,2024-07-18 23:01:25
1581,combo,sshd(pam_unix),28978.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-18 23:01:25
1582,combo,sshd(pam_unix),28983.0,check pass; user unknown,E27,check pass; user unknown,2024-07-18 23:01:26
1583,combo,sshd(pam_unix),28983.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-18 23:01:26
1584,combo,sshd(pam_unix),28986.0,check pass; user unknown,E27,check pass; user unknown,2024-07-18 23:01:27
1585,combo,sshd(pam_unix),28986.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-18 23:01:27
1586,combo,sshd(pam_unix),28985.0,check pass; user unknown,E27,check pass; user unknown,2024-07-18 23:01:27
1587,combo,sshd(pam_unix),28985.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-18 23:01:27
1588,combo,sshd(pam_unix),28987.0,check pass; user unknown,E27,check pass; user unknown,2024-07-18 23:01:27
1589,combo,sshd(pam_unix),28987.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-18 23:01:27
1590,combo,sshd(pam_unix),28988.0,check pass; user unknown,E27,check pass; user unknown,2024-07-18 23:01:27
1591,combo,sshd(pam_unix),28988.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-18 23:01:27
1592,combo,sshd(pam_unix),28991.0,check pass; user unknown,E27,check pass; user unknown,2024-07-18 23:01:27
1593,combo,sshd(pam_unix),28991.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-18 23:01:27
1594,combo,su(pam_unix),29758.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-19 04:03:43
1595,combo,su(pam_unix),29758.0,session closed for user cyrus,E101,session closed for user <*>,2024-07-19 04:03:44
1596,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2024-07-19 04:03:45
1597,combo,su(pam_unix),30128.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-19 04:09:28
1598,combo,su(pam_unix),30128.0,session closed for user news,E101,session closed for user <*>,2024-07-19 04:09:29
1599,combo,sshd(pam_unix),30500.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-19 07:35:41
1600,combo,sshd(pam_unix),30510.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-19 07:35:41
1601,combo,sshd(pam_unix),30499.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-19 07:35:41
1602,combo,sshd(pam_unix),30503.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-19 07:35:41
1603,combo,sshd(pam_unix),30505.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-19 07:35:41
1604,combo,sshd(pam_unix),30501.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-19 07:35:41
1605,combo,sshd(pam_unix),30504.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-19 07:35:41
1606,combo,sshd(pam_unix),30498.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-19 07:35:41
1607,combo,sshd(pam_unix),30511.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-19 07:35:41
1608,combo,sshd(pam_unix),30508.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-19 07:35:41
1609,combo,su(pam_unix),363.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-20 04:05:02
1610,combo,su(pam_unix),363.0,session closed for user cyrus,E101,session closed for user <*>,2024-07-20 04:05:03
1611,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2024-07-20 04:05:04
1612,combo,su(pam_unix),1595.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-20 04:11:27
1613,combo,su(pam_unix),1595.0,session closed for user news,E101,session closed for user <*>,2024-07-20 04:11:28
1614,combo,sshd(pam_unix),3307.0,check pass; user unknown,E27,check pass; user unknown,2024-07-20 23:37:40
1615,combo,sshd(pam_unix),3307.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-20 23:37:40
1616,combo,sshd(pam_unix),3306.0,check pass; user unknown,E27,check pass; user unknown,2024-07-20 23:37:40
1617,combo,sshd(pam_unix),3306.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-20 23:37:40
1618,combo,sshd(pam_unix),3308.0,check pass; user unknown,E27,check pass; user unknown,2024-07-20 23:37:40
1619,combo,sshd(pam_unix),3308.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-20 23:37:40
1620,combo,sshd(pam_unix),3313.0,check pass; user unknown,E27,check pass; user unknown,2024-07-20 23:37:46
1621,combo,sshd(pam_unix),3313.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-20 23:37:46
1622,combo,sshd(pam_unix),3312.0,check pass; user unknown,E27,check pass; user unknown,2024-07-20 23:37:46
1623,combo,sshd(pam_unix),3312.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,2024-07-20 23:37:46
1624,combo,sshd(pam_unix),3489.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-21 01:30:45
1625,combo,sshd(pam_unix),3493.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-21 01:30:49
1626,combo,sshd(pam_unix),3488.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-21 01:30:50
1627,combo,sshd(pam_unix),3487.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-21 01:30:50
1628,combo,su(pam_unix),4170.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-21 04:11:26
1629,combo,su(pam_unix),4170.0,session closed for user cyrus,E101,session closed for user <*>,2024-07-21 04:11:27
1630,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2024-07-21 04:11:28
1631,combo,su(pam_unix),4540.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-21 04:16:55
1632,combo,su(pam_unix),4540.0,session closed for user news,E101,session closed for user <*>,2024-07-21 04:16:55
1633,combo,ftpd,5033.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1634,combo,ftpd,5032.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1635,combo,ftpd,5030.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1636,combo,ftpd,5029.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1637,combo,ftpd,5018.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1638,combo,ftpd,5017.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1639,combo,ftpd,5016.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1640,combo,ftpd,5019.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1641,combo,ftpd,5022.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1642,combo,ftpd,5023.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1643,combo,ftpd,5024.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1644,combo,ftpd,5025.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1645,combo,ftpd,5028.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1646,combo,ftpd,5031.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1647,combo,ftpd,5020.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1648,combo,ftpd,5021.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1649,combo,ftpd,5027.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1650,combo,ftpd,5026.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1651,combo,ftpd,5035.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1652,combo,ftpd,5037.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1653,combo,ftpd,5034.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1654,combo,ftpd,5036.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:41
1655,combo,ftpd,5038.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:43 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-21 09:04:43
1656,combo,sshd(pam_unix),5587.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-21 15:18:30
1657,combo,sshd(pam_unix),5586.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,2024-07-21 15:18:30
1658,combo,su(pam_unix),7106.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-22 04:07:46
1659,combo,su(pam_unix),7106.0,session closed for user cyrus,E101,session closed for user <*>,2024-07-22 04:07:47
1660,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],2024-07-22 04:07:47
1661,combo,su(pam_unix),11756.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),2024-07-22 04:15:14
1662,combo,su(pam_unix),11756.0,session closed for user news,E101,session closed for user <*>,2024-07-22 04:15:14
1663,combo,ftpd,12294.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1664,combo,ftpd,12290.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1665,combo,ftpd,12296.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1666,combo,ftpd,12297.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1667,combo,ftpd,12291.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1668,combo,ftpd,12293.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1669,combo,ftpd,12295.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1670,combo,ftpd,12292.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1671,combo,ftpd,12282.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1672,combo,ftpd,12288.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1673,combo,ftpd,12284.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1674,combo,ftpd,12279.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1675,combo,ftpd,12285.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1676,combo,ftpd,12286.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1677,combo,ftpd,12278.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1678,combo,ftpd,12277.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1679,combo,ftpd,12280.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1680,combo,ftpd,12289.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1681,combo,ftpd,12281.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1682,combo,ftpd,12283.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1683,combo,ftpd,12287.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1684,combo,ftpd,12298.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1685,combo,ftpd,12299.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 09:27:24
1686,combo,ftpd,13152.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 19:29:09
1687,combo,ftpd,13150.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 19:29:09
1688,combo,ftpd,13147.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 19:29:09
1689,combo,ftpd,13149.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 19:29:09
1690,combo,ftpd,13148.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 19:29:09
1691,combo,ftpd,13151.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 19:29:09
1692,combo,ftpd,13153.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 19:29:09
1693,combo,ftpd,13141.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 19:29:09
1694,combo,ftpd,13146.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 19:29:09
1695,combo,ftpd,13140.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,2024-07-22 19:29:09
